E,R,count,family,fixed_pre_violated_fraction,population,post,pre,row_fraction,split,validator_profile
48817,48968,0,inverse,,previously_discarded,satisfied,unknown,0.0,train,audited_v3_bounded
48817,48968,0,inverse,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
48817,48968,9,inverse,,previously_discarded,unknown,unknown,0.00018379349779447802,train,audited_v3_bounded
58781,70000,11214,itemRequiresStatement,,previously_discarded,satisfied,satisfied,0.1602,train,audited_v3_bounded
58781,70000,0,itemRequiresStatement,,previously_discarded,violated,satisfied,0.0,train,audited_v3_bounded
58781,70000,0,itemRequiresStatement,,previously_discarded,unknown,satisfied,0.0,train,audited_v3_bounded
58781,70000,58148,itemRequiresStatement,0.9892312141678433,previously_discarded,satisfied,violated,0.8306857142857142,train,audited_v3_bounded
58781,70000,633,itemRequiresStatement,0.010768785832156649,previously_discarded,violated,violated,0.009042857142857142,train,audited_v3_bounded
58781,70000,0,itemRequiresStatement,0.0,previously_discarded,unknown,violated,0.0,train,audited_v3_bounded
58781,70000,0,itemRequiresStatement,,previously_discarded,satisfied,unknown,0.0,train,audited_v3_bounded
58781,70000,0,itemRequiresStatement,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
58781,70000,5,itemRequiresStatement,,previously_discarded,unknown,unknown,7.142857142857143e-05,train,audited_v3_bounded
1069,4798,0,oneOf,,previously_discarded,satisfied,satisfied,0.0,train,audited_v3_bounded
1069,4798,0,oneOf,,previously_discarded,violated,satisfied,0.0,train,audited_v3_bounded
1069,4798,0,oneOf,,previously_discarded,unknown,satisfied,0.0,train,audited_v3_bounded
1069,4798,1011,oneOf,0.9457436856875585,previously_discarded,satisfied,violated,0.21071279699874948,train,audited_v3_bounded
1069,4798,58,oneOf,0.05425631431244153,previously_discarded,violated,violated,0.01208837015423093,train,audited_v3_bounded
1069,4798,0,oneOf,0.0,previously_discarded,unknown,violated,0.0,train,audited_v3_bounded
1069,4798,0,oneOf,,previously_discarded,satisfied,unknown,0.0,train,audited_v3_bounded
1069,4798,0,oneOf,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
1069,4798,3729,oneOf,,previously_discarded,unknown,unknown,0.7771988328470196,train,audited_v3_bounded
58503,83805,5163,single,,previously_discarded,satisfied,satisfied,0.06160730266690532,train,audited_v3_bounded
58503,83805,0,single,,previously_discarded,violated,satisfied,0.0,train,audited_v3_bounded
58503,83805,0,single,,previously_discarded,unknown,satisfied,0.0,train,audited_v3_bounded
58503,83805,36853,single,0.6299335076833666,previously_discarded,satisfied,violated,0.43974703180001196,train,audited_v3_bounded
58503,83805,21650,single,0.37006649231663336,previously_discarded,violated,violated,0.25833780800668216,train,audited_v3_bounded
58503,83805,0,single,0.0,previously_discarded,unknown,violated,0.0,train,audited_v3_bounded
58503,83805,0,single,,previously_discarded,satisfied,unknown,0.0,train,audited_v3_bounded
58503,83805,0,single,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
58503,83805,20139,single,,previously_discarded,unknown,unknown,0.24030785752640058,train,audited_v3_bounded
21012,21031,7,symmetric,,previously_discarded,satisfied,satisfied,0.00033284199515001665,train,audited_v3_bounded
21012,21031,0,symmetric,,previously_discarded,violated,satisfied,0.0,train,audited_v3_bounded
21012,21031,1,symmetric,,previously_discarded,unknown,satisfied,4.7548856450002375e-05,train,audited_v3_bounded
21012,21031,7330,symmetric,0.34884827717494765,previously_discarded,satisfied,violated,0.3485331177785174,train,audited_v3_bounded
21012,21031,0,symmetric,0.0,previously_discarded,violated,violated,0.0,train,audited_v3_bounded
21012,21031,13682,symmetric,0.6511517228250524,previously_discarded,unknown,violated,0.6505634539489326,train,audited_v3_bounded
21012,21031,0,symmetric,,previously_discarded,satisfied,unknown,0.0,train,audited_v3_bounded
21012,21031,0,symmetric,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
21012,21031,11,symmetric,,previously_discarded,unknown,unknown,0.0005230374209500261,train,audited_v3_bounded
47790,70001,20276,type,,previously_discarded,satisfied,satisfied,0.289653004957072,train,audited_v3_bounded
47790,70001,0,type,,previously_discarded,violated,satisfied,0.0,train,audited_v3_bounded
47790,70001,0,type,,previously_discarded,unknown,satisfied,0.0,train,audited_v3_bounded
47790,70001,44948,type,0.9405314919439213,previously_discarded,satisfied,violated,0.6421051127841031,train,audited_v3_bounded
47790,70001,1644,type,0.03440050219711237,previously_discarded,violated,violated,0.02348537878030314,train,audited_v3_bounded
47790,70001,1198,type,0.025068005858966312,previously_discarded,unknown,violated,0.017114041227982456,train,audited_v3_bounded
47790,70001,1419,type,,previously_discarded,satisfied,unknown,0.020271138983728804,train,audited_v3_bounded
47790,70001,0,type,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
47790,70001,516,type,,previously_discarded,unknown,unknown,0.007371323266810474,train,audited_v3_bounded
37713,70000,20994,valueRequiresStatement,,previously_discarded,satisfied,satisfied,0.2999142857142857,train,audited_v3_bounded
37713,70000,0,valueRequiresStatement,,previously_discarded,violated,satisfied,0.0,train,audited_v3_bounded
37713,70000,33,valueRequiresStatement,,previously_discarded,unknown,satisfied,0.0004714285714285714,train,audited_v3_bounded
37713,70000,32046,valueRequiresStatement,0.8497335136425105,previously_discarded,satisfied,violated,0.4578,train,audited_v3_bounded
37713,70000,1,valueRequiresStatement,2.6516055471588045e-05,previously_discarded,violated,violated,1.4285714285714285e-05,train,audited_v3_bounded
37713,70000,5666,valueRequiresStatement,0.15023997030201788,previously_discarded,unknown,violated,0.08094285714285715,train,audited_v3_bounded
37713,70000,0,valueRequiresStatement,,previously_discarded,satisfied,unknown,0.0,train,audited_v3_bounded
37713,70000,0,valueRequiresStatement,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
37713,70000,11260,valueRequiresStatement,,previously_discarded,unknown,unknown,0.16085714285714287,train,audited_v3_bounded
33098,70000,31441,valueType,,previously_discarded,satisfied,satisfied,0.44915714285714287,train,audited_v3_bounded
33098,70000,0,valueType,,previously_discarded,violated,satisfied,0.0,train,audited_v3_bounded
33098,70000,33,valueType,,previously_discarded,unknown,satisfied,0.0004714285714285714,train,audited_v3_bounded
33098,70000,26207,valueType,0.7918001087679014,previously_discarded,satisfied,violated,0.37438571428571427,train,audited_v3_bounded
33098,70000,30,valueType,0.0009063991781980785,previously_discarded,violated,violated,0.00042857142857142855,train,audited_v3_bounded
33098,70000,6861,valueType,0.20729349205390055,previously_discarded,unknown,violated,0.09801428571428572,train,audited_v3_bounded
33098,70000,1588,valueType,,previously_discarded,satisfied,unknown,0.022685714285714285,train,audited_v3_bounded
33098,70000,0,valueType,,previously_discarded,violated,unknown,0.0,train,audited_v3_bounded
33098,70000,3840,valueType,,previously_discarded,unknown,unknown,0.054857142857142854,train,audited_v3_bounded
14898,15092,193,conflictWith,,previously_discarded,satisfied,satisfied,0.012788232175987279,val,audited_v3_bounded
14898,15092,0,conflictWith,,previously_discarded,violated,satisfied,0.0,val,audited_v3_bounded
14898,15092,0,conflictWith,,previously_discarded,unknown,satisfied,0.0,val,audited_v3_bounded
14898,15092,11477,conflictWith,0.7703718619948986,previously_discarded,satisfied,violated,0.7604691227140207,val,audited_v3_bounded
14898,15092,3421,conflictWith,0.22962813800510135,previously_discarded,violated,violated,0.22667638483965014,val,audited_v3_bounded
14898,15092,0,conflictWith,0.0,previously_discarded,unknown,violated,0.0,val,audited_v3_bounded
14898,15092,0,conflictWith,,previously_discarded,satisfied,unknown,0.0,val,audited_v3_bounded
14898,15092,0,conflictWith,,previously_discarded,violated,unknown,0.0,val,audited_v3_bounded
14898,15092,1,conflictWith,,previously_discarded,unknown,unknown,6.626027034190299e-05,val,audited_v3_bounded
34219,34228,5,distinct,,previously_discarded,satisfied,satisfied,0.00014607923337618326,val,audited_v3_bounded
34219,34228,0,distinct,,previously_discarded,violated,satisfied,0.0,val,audited_v3_bounded
34219,34228,0,distinct,,previously_discarded,unknown,satisfied,0.0,val,audited_v3_bounded
34219,34228,34062,distinct,0.9954119056664427,previously_discarded,satisfied,violated,0.9951501694519107,val,audited_v3_bounded
34219,34228,157,distinct,0.0045880943335573805,previously_discarded,violated,violated,0.004586887928012154,val,audited_v3_bounded
34219,34228,0,distinct,0.0,previously_discarded,unknown,violated,0.0,val,audited_v3_bounded
34219,34228,0,distinct,,previously_discarded,satisfied,unknown,0.0,val,audited_v3_bounded
34219,34228,0,distinct,,previously_discarded,violated,unknown,0.0,val,audited_v3_bounded
34219,34228,4,distinct,,previously_discarded,unknown,unknown,0.0001168633867009466,val,audited_v3_bounded
10462,10496,29,inverse,,previously_discarded,satisfied,satisfied,0.0027629573170731706,val,audited_v3_bounded
10462,10496,0,inverse,,previously_discarded,violated,satisfied,0.0,val,audited_v3_bounded
10462,10496,0,inverse,,previously_discarded,unknown,satisfied,0.0,val,audited_v3_bounded
10462,10496,9320,inverse,0.8908430510418658,previously_discarded,satisfied,violated,0.8879573170731707,val,audited_v3_bounded
10462,10496,1,inverse,9.558401835213153e-05,previously_discarded,violated,violated,9.527439024390244e-05,val,audited_v3_bounded
10462,10496,1141,inverse,0.10906136493978207,previously_discarded,unknown,violated,0.10870807926829268,val,audited_v3_bounded
10462,10496,0,inverse,,previously_discarded,satisfied,unknown,0.0,val,audited_v3_bounded
10462,10496,0,inverse,,previously_discarded,violated,unknown,0.0,val,audited_v3_bounded
10462,10496,5,inverse,,previously_discarded,unknown,unknown,0.0004763719512195122,val,audited_v3_bounded
12643,15002,2358,itemRequiresStatement,,previously_discarded,satisfied,satisfied,0.1571790427942941,val,audited_v3_bounded
12643,15002,0,itemRequiresStatement,,previously_discarded,violated,satisfied,0.0,val,audited_v3_bounded
12643,15002,0,itemRequiresStatement,,previously_discarded,unknown,satisfied,0.0,val,audited_v3_bounded
12643,15002,12503,itemRequiresStatement,0.9889266787945898,previously_discarded,satisfied,violated,0.8334222103719504,val,audited_v3_bounded
12643,15002,140,itemRequiresStatement,0.011073321205410108,previously_discarded,violated,violated,0.009332089054792695,val,audited_v3_bounded
12643,15002,0,itemRequiresStatement,0.0,previously_discarded,unknown,violated,0.0,val,audited_v3_bounded
12643,15002,0,itemRequiresStatement,,previously_discarded,satisfied,unknown,0.0,val,audited_v3_bounded
12643,15002,0,itemRequiresStatement,,previously_discarded,violated,unknown,0.0,val,audited_v3_bounded
12643,15002,1,itemRequiresStatement,,previously_discarded,unknown,unknown,6.665777896280495e-05,val,audited_v3_bounded
223,1028,0,oneOf,,previously_discarded,satisfied,satisfied,0.0,val,audited_v3_bounded
223,1028,0,oneOf,,previously_discarded,violated,satisfied,0.0,val,audited_v3_bounded
223,1028,0,oneOf,,previously_discarded,unknown,satisfied,0.0,val,audited_v3_bounded
223,1028,214,oneOf,0.9596412556053812,previously_discarded,satisfied,violated,0.20817120622568094,val,audited_v3_bounded
223,1028,9,oneOf,0.04035874439461883,previously_discarded,violated,violated,0.008754863813229572,val,audited_v3_bounded
223,1028,0,oneOf,0.0,previously_discarded,unknown,violated,0.0,val,audited_v3_bounded
223,1028,0,oneOf,,previously_discarded,satisfied,unknown,0.0,val,audited_v3_bounded
223,1028,0,oneOf,,previously_discarded,violated,unknown,0.0,val,audited_v3_bounded
223,1028,805,oneOf,,previously_discarded,unknown,unknown,0.7830739299610895,val,audited_v3_bounded
12538,17959,1115,single,,previously_discarded,satisfied,satisfied,0.06208586224177293,val,audited_v3_bounded
12538,17959,0,single,,previously_discarded,violated,satisfied,0.0,val,audited_v3_bounded
12538,17959,0,single,,previously_discarded,unknown,satisfied,0.0,val,audited_v3_bounded
12538,17959,7905,single,0.6304833306747487,previously_discarded,satisfied,violated,0.4401692744584888,val,audited_v3_bounded
12538,17959,4633,single,0.36951666932525123,previously_discarded,violated,violated,0.25797650203240713,val,audited_v3_bounded
12538,17959,0,single,0.0,previously_discarded,unknown,violated,0.0,val,audited_v3_bounded
12538,17959,0,single,,previously_discarded,satisfied,unknown,0.0,val,audited_v3_bounded
12538,17959,0,single,,previously_discarded,violated,unknown,0.0,val,audited_v3_bounded
12538,17959,4306,single,,previously_discarded,unknown,unknown,0.23976836126733114,val,audited_v3_bounded
4502,4504,1,symmetric,,previously_discarded,satisfied,satisfied,0.00022202486678507994,val,audited_v3_bounded
4502,4504,0,symmetric,,previously_discarded,violated,satisfied,0.0,val,audited_v3_bounded
4502,4504,1,symmetric,,previously_discarded,unknown,satisfied,0.00022202486678507994,val,audited_v3_bounded
4502,4504,1537,symmetric,0.3414038205242115,previously_discarded,satisfied,violated,0.34125222024866786,val,audited_v3_bounded
4502,4504,0,symmetric,0.0,previously_discarded,violated,violated,0.0,val,audited_v3_bounded
4502,4504,2965,symmetric,0.6585961794757885,previously_discarded,unknown,violated,0.658303730017762,val,audited_v3_bounded
4502,4504,0,symmetric,,previously_discarded,satisfied,unknown,0.0,val,audited_v3_bounded
4502,4504,0,symmetric,,previously_discarded,violated,unknown,0.0,val,audited_v3_bounded
4502,4504,0,symmetric,,previously_discarded,unknown,unknown,0.0,val,audited_v3_bounded
10184,14999,4386,type,,previously_discarded,satisfied,satisfied,0.2924194946329755,val,audited_v3_bounded
10184,14999,0,type,,previously_discarded,violated,satisfied,0.0,val,audited_v3_bounded
10184,14999,0,type,,previously_discarded,unknown,satisfied,0.0,val,audited_v3_bounded
10184,14999,9645,type,0.9470738413197172,previously_discarded,satisfied,violated,0.643042869524635,val,audited_v3_bounded
10184,14999,330,type,0.03240377062058131,previously_discarded,violated,violated,0.022001466764450965,val,audited_v3_bounded
10184,14999,209,type,0.020522388059701493,previously_discarded,unknown,violated,0.013934262284152277,val,audited_v3_bounded
10184,14999,307,type,,previously_discarded,satisfied,unknown,0.02046803120208014,val,audited_v3_bounded
10184,14999,0,type,,previously_discarded,violated,unknown,0.0,val,audited_v3_bounded
10184,14999,122,type,,previously_discarded,unknown,unknown,0.008133875591706113,val,audited_v3_bounded
8202,15001,4378,valueRequiresStatement,,previously_discarded,satisfied,satisfied,0.2918472101859876,val,audited_v3_bounded
8202,15001,0,valueRequiresStatement,,previously_discarded,violated,satisfied,0.0,val,audited_v3_bounded
